index,tag,type,tag_replaced,replaced_flag
2300,Daily Life,style_tags,Daily Life,True
2300,Movement,style_tags,Movement,True
2301,Northern Renaissance,style_tags,Northern Renaissance,True
2301,Naturalism,style_tags,Naturalism,True
2301,Detail,style_tags,Detail,True
2301,Landscape,style_tags,Landscape,True
2302,Impasto,style_tags,Impasto,True
2302,Chiaroscuro,style_tags,Chiaroscuro,True
2302,Expressive,style_tags,Expressive,True
2302,Dynamic Brushwork,style_tags,Dynamic Brushwork,True
2303,Realism,style_tags,Realism,True
2303,Rural Life,style_tags,Rural Life,True
2303,Loose Brushwork,style_tags,Loose Brushwork,True
2303,Simplicity,style_tags,Simplicity,True
2304,Realism,style_tags,Realism,True
2304,Fine Brushwork,style_tags,Fine Brushwork,True
2304,Detailed,style_tags,Detailed,True
2304,Contrast,style_tags,Contrast,True
2304,Narrative,style_tags,Narrative,True
2305,Renaissance,style_tags,Renaissance,True
2305,Italian,style_tags,Italian,True
2305,Narrative,style_tags,Narrative,True
2305,Perspective,style_tags,Perspective,True
2305,Detail-Oriented,style_tags,Detail-Oriented,True
2306,Baroque,style_tags,Baroque,True
2306,Chiaroscuro,style_tags,Chiaroscuro,True
2306,Tenebrism,style_tags,Tenebrism,True
2306,Dramatic,style_tags,Dramatic,True
2306,Realism,style_tags,Realism,True
2306,Theatrical,style_tags,Theatrical,True
2307,Baroque,style_tags,Baroque,True
2307,Realism,style_tags,Realism,True
2307,Light And Shadow,style_tags,Light And Shadow,True
2307,Detail Oriented,style_tags,Detail Oriented,True
2308,Realism,style_tags,Realism,True
2308,Fine Detail,style_tags,Fine Detail,True
2308,Monochromatic,style_tags,Monochromatic,True
2308,Naturalism,style_tags,Naturalism,True
2308,Atmospheric,style_tags,Atmospheric,True
2309,Gothic,style_tags,Gothic,True
2309,Gold Leaf,style_tags,Gold Leaf,True
2309,Ornate,style_tags,Ornate,True
2309,Religious,style_tags,Religious,True
2309,Italian,style_tags,Italian,True
2310,Impressionism,style_tags,Impressionism,True
2310,Natural Light,style_tags,Natural Light,True
2310,Loose Brushstrokes,style_tags,Loose Brushstrokes,True
2310,Luminosity,style_tags,Luminosity,True
2311,Impressionism,style_tags,Impressionism,True
2311,Loose Brushwork,style_tags,Loose Brushwork,True
2311,Natural Light,style_tags,Natural Light,True
2312,Realism,style_tags,Realism,True
2312,Impressionism,style_tags,Impressionism,True
2312,Portraiture,style_tags,Portraiture,True
2312,Naturalism,style_tags,Naturalism,True
2312,Muted Palette,style_tags,Muted Palette,True
2312,Subtle Lighting,style_tags,Subtle Lighting,True
2313,Baroque,style_tags,Baroque,True
2313,Realism,style_tags,Realism,True
2313,Chiaroscuro,style_tags,Chiaroscuro,True
2313,Still Life,style_tags,Still Life,True
2314,Realism,style_tags,Realism,True
2314,Impressionism,style_tags,Impressionism,True
2314,Rich Palette,style_tags,Rich Color Palette,False
2314,Spontaneity,style_tags,Spontaneity,True
2315,Landscape,style_tags,Landscape,True
2315,Naturalism,style_tags,Naturalism,True
2315,Sublime,style_tags,Sublime,True
2315,Chiaroscuro,style_tags,Chiaroscuro,True
2315,Luminism,style_tags,Luminism,True
2316,Impressionism,style_tags,Impressionism,True
2316,Loose Brushwork,style_tags,Loose Brushwork,True
2316,Painterly,style_tags,Painterly,True
2316,Everyday Life,style_tags,Everyday Life,True
2316,Luminosity,style_tags,Luminosity,True
2316,Outdoor Scene,style_tags,Outdoor Scene,True
2317,Indian Miniature,style_tags,Indian Miniature,True
2317,Vibrant,style_tags,Vibrant,True
2317,Narrative,style_tags,Narrative,True
2317,Flat Perspective,style_tags,Flat Perspective,True
2317,Detailed,style_tags,Detailed,True
2318,Romantic,style_tags,Romantic,True
2318,Expressive,style_tags,Expressive,True
2318,Muted Palette,style_tags,Muted Palette,True
2318,Dreamlike,style_tags,Dreamlike,True
2319,Northern Renaissance,style_tags,Northern Renaissance,True
2319,Realism,style_tags,Realism,True
2319,Detailed,style_tags,Detailed,True
2319,Religious,style_tags,Religious,True
2319,Perspective,style_tags,Perspective,True
2319,Vivid,style_tags,Vivid,True
2320,High Renaissance,style_tags,High Renaissance,True
2320,Italian Renaissance,style_tags,Italian Renaissance,True
2320,Sfumato,style_tags,Sfumato,True
2320,Soft Lighting,style_tags,Soft Lighting,True
2320,Harmonious Composition,style_tags,Harmonious Composition,True
2321,Northern Renaissance,style_tags,Northern Renaissance,True
2321,Realism,style_tags,Realism,True
2321,Oil,style_tags,Oil,True
2321,Detail,style_tags,Detail,True
2321,Lighting,style_tags,Lighting,True
2321,Intimacy,style_tags,Intimacy,True
2322,Realism,style_tags,Realism,True
2322,Portraiture,style_tags,Portraiture,True
2322,Realistic,style_tags,Realistic,True
2322,French,style_tags,French,True
2323,Naturalism,style_tags,Naturalism,True
2323,Realism,style_tags,Realism,True
2323,Genre,style_tags,Genre,True
2323,Chiaroscuro,style_tags,Chiaroscuro,True
2323,Monochromatic,style_tags,Monochromatic,True
2324,Japanese,style_tags,Japanese,True
2324,Gold Leaf,style_tags,Gold Leaf,True
2324,Edo Period,style_tags,Edo Period,True
2324,Decorative,style_tags,Decorative,True
2324,Religious,style_tags,Religious,True
2325,Northern Renaissance,style_tags,Northern Renaissance,True
2325,Realism,style_tags,Realism,True
2325,Subdued Color Palette,style_tags,Subdued Color Palette,True
2325,Light And Shadow,style_tags,Light And Shadow,True
2325,Detail-Oriented,style_tags,Detail-Oriented,True
2325,Spiritual,style_tags,Spiritual,True
2326,Naturalism,style_tags,Naturalism,True
2326,Realism,style_tags,Realism,True
2326,Detailed,style_tags,Detailed,True
2327,Rococo,style_tags,Rococo,True
2327,Monochrome,style_tags,Monochrome,True
2327,Soft Brushstrokes,style_tags,Soft Brushstrokes,True
2327,Aristocracy,style_tags,Aristocracy,True
2327,Nature,style_tags,Nature,True
2327,Movement,style_tags,Movement,True
2328,Realism,style_tags,Realism,True
2328,Portrait,style_tags,Portrait,True
2328,Naturalism,style_tags,Naturalism,True
2328,Loose Brushwork,style_tags,Loose Brushwork,True
2328,Earth Tones,style_tags,Earth Tones,True
2328,Light And Shadow,style_tags,Light And Shadow,True
2329,Realism,style_tags,Realism,True
2329,Portraiture,style_tags,Portraiture,True
2329,Fine Detail,style_tags,Fine Detail,True
2329,Light And Shadow,style_tags,Light And Shadow,True
2330,Impasto,style_tags,Impasto,True
2330,Rich Colors,style_tags,Rich Colors,True
2330,Impressionism,style_tags,Impressionism,True
2330,Realism,style_tags,Realism,True
2330,Play Of Light,style_tags,Play Of Light,True
2331,Indian Miniature,style_tags,Indian Miniature,True
2331,Detailed,style_tags,Detailed,True
2331,Narrative,style_tags,Narrative,True
2331,Stylized,style_tags,Stylized,True
2331,Ornate,style_tags,Ornate,True
2331,Decorative,style_tags,Decorative,True
2332,Baroque,style_tags,Baroque,True
2332,Flemish,style_tags,Flemish,True
2332,Realism,style_tags,Realism,True
2332,Chiaroscuro,style_tags,Chiaroscuro,True
2332,Naturalism,style_tags,Naturalism,True
2333,Realism,style_tags,Realism,True
2333,Tonalism,style_tags,Tonalism,True
2333,Spiritual,style_tags,Spiritual,True
2333,Subdued Palette,style_tags,Subdued Palette,True
2333,Atmospheric,style_tags,Atmospheric,True
2333,Soft Lighting,style_tags,Soft Lighting,True
2334,Impressionism,style_tags,Impressionism,True
2334,Natural Light,style_tags,Natural Light,True
2334,Loose Brushwork,style_tags,Loose Brushwork,True
2334,Vibrant Colors,style_tags,Vibrant Colors,True
2334,Atmospheric,style_tags,Atmospheric,True
2334,Light And Shadow,style_tags,Light And Shadow,True
2335,Impressionism,style_tags,Impressionism,True
2335,Expressive,style_tags,Expressive,True
2335,Loose Brushwork,style_tags,Loose Brushwork,True
2335,Character Study,style_tags,Character Study,True
2336,Post-Impressionism,style_tags,Post-Impressionism,True
2336,Visible Brushstrokes,style_tags,Visible Brushstrokes,True
2336,Vibrant Colors,style_tags,Vibrant Colors,True
2336,Expressive,style_tags,Expressive,True
2336,Emotional,style_tags,Emotional,True
2337,Realism,style_tags,Realism,True
2337,Atmospheric,style_tags,Atmospheric,True
2337,Monochromatic,style_tags,Monochromatic,True
2337,Subdued Palette,style_tags,Subdued Palette,True
2337,Dreamlike,style_tags,Dreamlike,True
2337,Poetic,style_tags,Poetic,True
2338,Dutch Golden Age,style_tags,Dutch Golden Age,True
2338,Portraiture,style_tags,Portraiture,True
2338,Realism,style_tags,Realism,True
2338,Chiaroscuro,style_tags,Chiaroscuro,True
2339,Realism,style_tags,Realism,True
2339,Naturalism,style_tags,Naturalism,True
2339,Landscape,style_tags,Landscape,True
2339,Impasto,style_tags,Impasto,True
2339,Atmospheric Perspective,style_tags,Atmospheric Perspective,True
2340,Realism,style_tags,Realism,True
2340,Portrait,style_tags,Portrait,True
2340,Chiaroscuro,style_tags,Chiaroscuro,True
2340,Smooth Brushwork,style_tags,Smooth Brushwork,True
2341,Romanticism,style_tags,Romanticism,True
2341,Neoclassicism,style_tags,Neoclassicism,True
2341,Monochrome,style_tags,Monochrome,True
2341,Atmospheric,style_tags,Atmospheric,True
2341,Historic,style_tags,Historical,False
2341,Dreamlike,style_tags,Dreamlike,True
2341,Classical,style_tags,Classical,True
2342,American Colonial,style_tags,American Colonial,True
2342,Naive,style_tags,Naive,True
2343,Loose Brushwork,style_tags,Loose Brushwork,True
2343,Expressive,style_tags,Expressive,True
2343,Dramatic,style_tags,Dramatic,True
2344,Chinese,style_tags,Chinese,True
2344,Historical,style_tags,Historical,True
2344,Religious,style_tags,Religious,True
2345,Romantic,style_tags,Romantic,True
2345,Realism,style_tags,Realism,True
2345,Chiaroscuro,style_tags,Chiaroscuro,True
2345,Ethereal,style_tags,Ethereal,True
2345,Rich Color Palette,style_tags,Rich Color Palette,True
2345,Soft Brushwork,style_tags,Soft Brushwork,True
2345,Attention To Detail,style_tags,Attention To Detail,True
2345,Textural,style_tags,Textural,True
2346,Fine Brushwork,style_tags,Fine Brushwork,True
2346,Monochromatic,style_tags,Monochromatic,True
2346,Formality,style_tags,Formality,True
2347,Impressionism,style_tags,Impressionism,True
2347,Painterly,style_tags,Painterly,True
2347,Bright Color Palette,style_tags,Vibrant Color Palette,False
2347,Natural Light,style_tags,Natural Light,True
2347,Outdoor Scenes,style_tags,Outdoor Scene,False
2348,Portrait,style_tags,Portrait,True
2348,Realism,style_tags,Realism,True
2348,Chiaroscuro,style_tags,Chiaroscuro,True
2348,Monochrome,style_tags,Monochrome,True
2348,Refined Brushwork,style_tags,Refined Brushwork,True
2348,Naturalism,style_tags,Naturalism,True
2349,Chiaroscuro,style_tags,Chiaroscuro,True
2349,Dramatic,style_tags,Dramatic,True
2349,Realistic,style_tags,Realistic,True
2349,Baroque,style_tags,Baroque,True
2350,Realism,style_tags,Realism,True
2350,Monochrome,style_tags,Monochrome,True
2350,Chiaroscuro,style_tags,Chiaroscuro,True
2350,Portrait,style_tags,Portrait,True
2351,Baroque,style_tags,Baroque,True
2351,Dramatic,style_tags,Dramatic,True
2351,Theatrical,style_tags,Theatrical,True
2351,Emotional Intensity,style_tags,Emotional Intensity,True
2351,Dynamic Composition,style_tags,Dynamic Composition,True
2352,Abstract,style_tags,Abstract,True
2352,Expressionism,style_tags,Expressionism,True
2352,Colorful,style_tags,Colorful,True
2352,Dynamic,style_tags,Dynamic,True
2352,Non-Representational,style_tags,Non-Representational,True
2353,Romanticism,style_tags,Romanticism,True
2353,Naturalism,style_tags,Naturalism,True
2353,Landscape,style_tags,Landscape,True
2353,Impasto,style_tags,Impasto,True
2353,Light And Shadow,style_tags,Light And Shadow,True
2353,Dynamic Brushwork,style_tags,Dynamic Brushwork,True
2354,Realism,style_tags,Realism,True
2354,Chiaroscuro,style_tags,Chiaroscuro,True
2354,Baroque,style_tags,Baroque,True
2354,Portrait,style_tags,Portrait,True
2354,Dutch Golden Age,style_tags,Dutch Golden Age,True
2355,Realism,style_tags,Realism,True
2355,Naturalism,style_tags,Naturalism,True
2355,Detail,style_tags,Detail,True
2355,Anatomy,style_tags,Anatomy,True
2355,Perspective,style_tags,Perspective,True
2355,Tranquility,style_tags,Tranquility,True
2356,Ashcan School,style_tags,Ashcan School,True
2356,Realism,style_tags,Realism,True
2356,Impressionism,style_tags,Impressionism,True
2356,Expressive,style_tags,Expressive,True
2356,Loose Brushwork,style_tags,Loose Brushwork,True
2356,Vivid Colors,style_tags,Vivid Colors,True
2357,Early Renaissance,style_tags,Early Renaissance,True
2357,Linear Perspective,style_tags,Linear Perspective,True
2357,Vibrant Color Palette,style_tags,Vibrant Color Palette,True
2357,Narrative,style_tags,Narrative,True
2357,Biblical Scene,style_tags,Biblical Scene,True
2357,Detailed,style_tags,Detailed,True
2358,Impressionism,style_tags,Impressionism,True
2358,Monochrome,style_tags,Monochrome,True
2358,Atmospheric,style_tags,Atmospheric,True
2358,Loose Brushwork,style_tags,Loose Brushwork,True
2358,Shadow,style_tags,Shadow,True
2358,Timelessness,style_tags,Timelessness,True
2359,Realism,style_tags,Realism,True
2359,Chiaroscuro,style_tags,Chiaroscuro,True
2359,Detail-Oriented,style_tags,Detail-Oriented,True
2359,Dutch Golden Age,style_tags,Dutch Golden Age,True
2359,Soft Lighting,style_tags,Soft Lighting,True
2360,Realism,style_tags,Realism,True
2360,Chiaroscuro,style_tags,Chiaroscuro,True
2360,Portraiture,style_tags,Portraiture,True
2360,Fine Detail,style_tags,Fine Detail,True
2360,Dramatic Lighting,style_tags,Dramatic Lighting,True
2361,Geometric,style_tags,Geometric,True
2361,Traditional,style_tags,Traditional,True
2361,Symbolic,style_tags,Symbolic,True
2361,Vibrant,style_tags,Vibrant,True
2361,Spiritual,style_tags,Spiritual,True
2362,Realism,style_tags,Realism,True
2362,Portrait,style_tags,Portrait,True
2362,Fine Detail,style_tags,Fine Detail,True
2362,Naturalism,style_tags,Naturalism,True
2362,Smooth Brushwork,style_tags,Smooth Brushwork,True
2362,Light And Shadow,style_tags,Light And Shadow,True
2363,Realism,style_tags,Realism,True
2363,Impressionism,style_tags,Impressionism,True
2363,Urban,style_tags,Urban,True
2363,Perspective,style_tags,Perspective,True
2363,Atmospheric,style_tags,Atmospheric,True
2363,Muted Palette,style_tags,Muted Palette,True
2364,Baroque,style_tags,Baroque,True
2364,Realism,style_tags,Realism,True
2364,Flemish,style_tags,Flemish,True
2364,Portraiture,style_tags,Portraiture,True
2364,Muted Palette,style_tags,Muted Palette,True
2365,Early Netherlandish,style_tags,Early Netherlandish,True
2365,Gothic,style_tags,Gothic,True
2365,Symbolic,style_tags,Symbolic,True
2365,Detailed,style_tags,Detailed,True
2365,Allegorical,style_tags,Allegorical,True
2366,Northern Renaissance,style_tags,Northern Renaissance,True
2366,Realism,style_tags,Realism,True
2366,Chiaroscuro,style_tags,Chiaroscuro,True
2366,Naturalism,style_tags,Naturalism,True
2367,Rococo,style_tags,Rococo,True
2367,Neoclassicism,style_tags,Neoclassicism,True
2367,Chiaroscuro,style_tags,Chiaroscuro,True
2367,Dramatic,style_tags,Dramatic,True
2367,Theatrical,style_tags,Theatrical,True
2367,Dynamic Composition,style_tags,Dynamic Composition,True
2368,Romanticism,style_tags,Romanticism,True
2368,Naturalism,style_tags,Naturalism,True
2368,Light And Shadow,style_tags,Light And Shadow,True
2368,Detail Oriented,style_tags,Detail Oriented,True
2368,Ruins,style_tags,Ruins,True
2369,Mannerism,style_tags,Mannerism,True
2369,Pastoral,style_tags,Pastoral,True
2369,Bucolic,style_tags,Bucolic,True
2369,Naturalistic,style_tags,Naturalistic,True
2369,Dramatic,style_tags,Dramatic,True
2369,Dynamic Composition,style_tags,Dynamic Composition,True
2369,Expression,style_tags,Expression,True
2370,Mannerism,style_tags,Mannerism,True
2370,Portraiture,style_tags,Portraiture,True
2370,High Renaissance,style_tags,High Renaissance,True
2370,Realism,style_tags,Realism,True
2370,Emotion,style_tags,Emotion,True
2370,Detail,style_tags,Detail,True
2371,Folk,style_tags,Folk,True
2371,American,style_tags,American,True
2371,Portraiture,style_tags,Portraiture,True
2371,Realism,style_tags,Realism,True
2371,Figurative,style_tags,Figurative,True
2372,Neoclassical,style_tags,Neoclassical,True
2372,Realism,style_tags,Realism,True
2372,Chiaroscuro,style_tags,Chiaroscuro,True
2372,Formality,style_tags,Formality,True
2372,Subdued Color Palette,style_tags,Subdued Color Palette,True
2372,Attention To Detail,style_tags,Attention To Detail,True
2373,Impressionism,style_tags,Impressionism,True
2373,American Impressionism,style_tags,American Impressionism,True
2373,Realism,style_tags,Realism,True
2373,Portrait,style_tags,Portrait,True
2374,Impressionism,style_tags,Impressionism,True
2374,Atmosphere,style_tags,Atmosphere,True
2374,Loose Brushwork,style_tags,Loose Brushwork,True
2374,Ephemeral,style_tags,Ephemeral,True
2375,Romanticism,style_tags,Romanticism,True
2375,Nature,style_tags,Nature,True
2375,Realism,style_tags,Realism,True
2375,Light And Shadow,style_tags,Light And Shadow,True
2375,Sublime,style_tags,Sublime,True
2376,Rococo,style_tags,Rococo,True
2376,Vedute,style_tags,Vedute,True
2376,Impressionism,style_tags,Impressionism,True
2376,Monochrome,style_tags,Monochrome,True
2376,Atmospheric,style_tags,Atmospheric,True
2376,Picturesque,style_tags,Picturesque,True
2376,Loose Brushwork,style_tags,Loose Brushwork,True
2377,Japanese,style_tags,Japanese,True
2377,Ink Wash,style_tags,Ink Wash,True
2377,Monochrome,style_tags,Monochrome,True
2377,Landscape,style_tags,Landscape,True
2377,Elegant,style_tags,Elegant,True
2377,Atmospheric,style_tags,Atmospheric,True
2377,Decorative,style_tags,Decorative,True
2378,Japanese,style_tags,Japanese,True
