title,creation_year_start,creation_year_end,medium,classification,dimension,artwork_id,full_image_url,artist_id,artist_display
Painting of One Hundred Themes,1869,1899,"Ten-panel folding screen affixed with album leaves (obverse), calligraphy (reverse), ink and color on silk",Painting,"{'overall': {'height': 1.177, 'width': 3.35}, 'painting only': {'height': 1.645, 'width': 0.436}}",TCMA-768e2729-436a-4b42-be2b-b52a56de5ccb,https://openaccess-cdn.clevelandart.org/1998.286/1998.286_full.tif,,
Leisure Enough to Spare,1360,1360,"handscroll, ink on paper",Painting,"{'image': {'height': 0.231, 'width': 0.84}, 'overall': {'height': 0.238, 'width': 7.34}}",TCMA-9940e1a2-2828-4f84-91a7-27aaa674794e,https://openaccess-cdn.clevelandart.org/1954.791/1954.791_full.tif,TCMA-6251,"Yao Tingmei (Chinese, active mid-1300s)"
Altarpiece with The Passion of Christ,1440,1449,oil and gold on wood,Painting,"{'framed': {'height': 0.889, 'width': 1.575, 'depth': 0.083}, 'unframed': {'height': 0.743, 'width': 0.698}, 'part 1': {'height': 0.849, 'width': 0.814, 'depth': 0.083}, 'part 2': {'height': 0.846, 'width': 1.522, 'depth': 0.083}, 'part 3': {'height': 0.846, 'width': 0.787, 'depth': 0.083}, 'panel': {'height': 0.362, 'width': 0.35}}",TCMA-5c9a3ed0-7bf4-4392-a531-165a0cc9b01c,https://openaccess-cdn.clevelandart.org/1951.453.a/1951.453.a_full.tif,TCMA-2639,Master of the Schlägl Altarpiece (German)
The Risen Christ Appearing to the Virgin,1703,1713,oil on canvas,Painting,"{'framed': {'height': 2.502, 'width': 1.975, 'depth': 0.127}, 'unframed': {'height': 2.225, 'width': 1.695}}",TCMA-84809f40-b7c3-4f0b-947f-eeaa81996414,https://openaccess-cdn.clevelandart.org/1971.63/1971.63_full.tif,TCMA-2315,"Francesco Solimena (Italian, 1657–1747)"
"The origin of music from a fabulous bird of India which had seven holes in its beak, from a Tuti-nama (Tales of a Parrot): Fourteenth Night",1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.202, 'width': 0.14}, 'painting only': {'height': 0.1, 'width': 0.1}}",TCMA-1762b216-dcd3-4a71-93e8-4f5eb7b8c7c7,https://openaccess-cdn.clevelandart.org/1962.279.110.b/1962.279.110.b_full.tif,,
"The parrot mother cautions her young on the danger of playing with foxes, from a Tuti-nama (Tales of a Parrot): Fifth Night",1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}, 'painting only': {'height': 0.1, 'width': 0.105}}",TCMA-d372a120-7203-45d3-832d-28a3773f20a7,https://openaccess-cdn.clevelandart.org/1962.279.32.a/1962.279.32.a_full.tif,TCMA-63465,"Dasavanta (Indian, d. 1584)"
Cleansing Medicinal Herbs in the Stream on a Spring Day,1703,1703,Handscroll; ink and color on silk,Painting,"{'painting only': {'height': 0.362, 'width': 1.325}, 'overall in heigh': {'height': 0.387}}",TCMA-de643df6-0379-4167-b106-41826c108c39,https://openaccess-cdn.clevelandart.org/2000.69/2000.69_full.tif,TCMA-38512,"Yu Zhiding (Chinese, 1647–c. 1716)"
Shakyamuni Triad: Buddha Attended by Manjushri and Samantabhadra,1350,1368,Set of three hanging scrolls; ink and color on silk,Painting,"{'painting': {'height': 1.069, 'width': 0.464}, 'overall': {'height': 1.92, 'width': 0.625}, 'overall with knobs': {'height': 1.92, 'width': 0.667}}",TCMA-40bbc2c8-0bc8-4656-91f8-0fba0a2ce2ba,https://openaccess-cdn.clevelandart.org/2009.342/2009.342_full.tif,,
Shakyamuni Triad: Buddha Attended by Manjushri and Samantabhadra (Bodhisattva with Lion),1350,1368,Hanging scroll; ink and color on silk,Painting,"{'painting': {'height': 1.07, 'width': 0.465}, 'overall': {'height': 1.92, 'width': 0.625}, 'overall with knobs': {'height': 1.92, 'width': 0.667}}",TCMA-b03ced2f-95a9-497f-a0ca-c85708170269,https://openaccess-cdn.clevelandart.org/2009.342.1/2009.342.1_full.tif,,
Shakyamuni Triad: Buddha Attended by Manjushri and Samantabhadra (Buddha),1350,1368,Hanging scroll; ink and color on silk,Painting,"{'painting': {'height': 1.07, 'width': 0.466}, 'overall': {'height': 1.924, 'width': 0.625}, 'overall with knobs': {'height': 1.924, 'width': 0.667}}",TCMA-8ada7124-5388-4c5e-a6ad-77732f9a206d,https://openaccess-cdn.clevelandart.org/2009.342.2/2009.342.2_full.tif,,
Shakyamuni Triad: Buddha Attended by Manjushri and Samantabhadra (Bodhisattva with Elephant),1350,1368,Hanging scroll; ink and color on silk,Painting,"{'overall': {'height': 1.069, 'width': 0.464}}",TCMA-b7c8b98b-6e93-4374-b2d8-cb835f7f2e58,https://openaccess-cdn.clevelandart.org/2009.342.3/2009.342.3_full.tif,,
The Furnace,1924,1924,oil on canvas,Painting,"{'framed': {'height': 1.105, 'width': 1.108}, 'unframed': {'height': 0.889, 'width': 1.048}}",TCMA-202bc6b1-e91a-4523-bfa7-12332ef3a2d7,https://openaccess-cdn.clevelandart.org/2013.66/2013.66_full.tif,TCMA-4415,"Carl Gaertner (American, 1898–1952)"
A Bishop Saint with a Donor (Saint Louis of Toulouse?),1400,1420,tempera with raised and gilded gesso on wood,Painting,"{'framed': {'height': 1.914, 'width': 1.273, 'depth': 0.14}, 'painted surface': {'height': 1.715, 'width': 1.07}, 'panel': {'height': 1.78, 'width': 1.172}}",TCMA-6ec3256b-196c-4ccf-8b88-52d4f0edaae9,https://openaccess-cdn.clevelandart.org/1927.197/1927.197_full.tif,,
Fountain of Venus,1756,1756,oil on canvas,Painting,"{'framed': {'height': 2.46, 'width': 2.285, 'depth': 0.065}, 'unframed': {'height': 2.33, 'width': 2.15}}",TCMA-c2894913-4f13-4b3c-a82f-0706df076ce8,https://openaccess-cdn.clevelandart.org/1979.55/1979.55_full.tif,TCMA-1888,"François Boucher (French, 1703–1770)"
Monju with Five Hair Knots,1275,1399,"Hanging scroll; ink, color, gold, and cut gold on silk",Painting,"{'diameter': {'width': 0.032}, 'overall': {'height': 1.02, 'width': 0.426}, 'with knobs': {'height': 1.905, 'width': 0.655}}",TCMA-5fe186cf-f49c-42fd-ba72-6f198234d64b,https://openaccess-cdn.clevelandart.org/1971.21/1971.21_full.tif,,
Grotesque Dancers Performing,1595,1605,"gum tempera, ink, and gold on paper",Painting,"{'image': {'height': 0.16, 'width': 0.09}}",TCMA-0abd3ae6-6082-4ca6-bbcd-04f26b42515e,https://openaccess-cdn.clevelandart.org/1971.88/1971.88_full.tif,,
"Album of Miscellaneous Subjects, Leaf 2",1650,1655,"album leaf, ink and color on silk",Painting,"{'image': {'height': 0.126, 'width': 0.173}, 'overall': {'height': 0.21, 'width': 0.22}}",TCMA-59266b47-5824-4f30-868c-b1e60a5d72e8,https://openaccess-cdn.clevelandart.org/1975.22.2/1975.22.2_full.tif,TCMA-33538,"Fan Qi (Chinese, 1616–after 1694)"
"Album of Miscellaneous Subjects, Leaf 8",1650,1655,"album leaf, ink and color on silk",Painting,"{'image': {'height': 0.126, 'width': 0.173}, 'overall': {'height': 0.21, 'width': 0.22}}",TCMA-f33a457d-6bd3-4118-a420-bbad250d80ca,https://openaccess-cdn.clevelandart.org/1975.22.8/1975.22.8_full.tif,TCMA-33538,"Fan Qi (Chinese, 1616–after 1694)"
A Beauty,1800,1830,hanging scroll; ink and color on paper,Painting,"{'overall': {'height': 1.397, 'width': 0.558}, 'painting only': {'height': 0.563, 'width': 0.431}, 'overall with knobs and cord': {'height': 1.415, 'width': 0.62}, 'knob diam': {'height': 0.03}}",TCMA-cf11172c-7750-4bed-a1ee-75683d574158,https://openaccess-cdn.clevelandart.org/1985.271/1985.271_full.tif,TCMA-34749,"Gion Seitoku (Japanese, active late 1700s–early 1800s)"
"Returning Sails off a Distant Shore, from Eight Views of Xiao-Xiang",1467,1559,Hanging scroll from a set of eight; ink and color on silk,Painting,"{'mounted': {'height': 2.511, 'width': 0.903}, 'painting': {'height': 1.436, 'width': 0.727}, 'mounted with cord': {'height': 2.569}, 'mounted with knobs': {'width': 0.965}, 'knob diam': {'width': 0.03}}",TCMA-d7508659-8052-4f80-9ae4-555b9a4de347,https://openaccess-cdn.clevelandart.org/2015.589/2015.589_full.tif,TCMA-11294,"Sesshū Tōyō (Japanese, 1420–1506)"
"Sunset Glow over a Fishing Village, from Eight Views of Xiao-Xiang",1467,1559,Hanging scroll from a set of eight; ink and color on silk,Painting,"{'mounted': {'height': 2.508, 'width': 0.901}, 'painting': {'height': 1.437, 'width': 0.725}, 'mounted with cord': {'height': 2.568}, 'mounted with knobs': {'width': 0.965}, 'knob diam': {'width': 0.03}}",TCMA-d382b9a0-5058-46e0-8641-c1c10652ff70,https://openaccess-cdn.clevelandart.org/2015.590/2015.590_full.tif,TCMA-11294,"Sesshū Tōyō (Japanese, 1420–1506)"
Luncheon (Annette and Her Grandmother),1899,1899,oil on board,Painting,"{'framed': {'height': 0.422, 'width': 0.441, 'depth': 0.057}, 'unframed': {'height': 0.298, 'width': 0.324, 'depth': 0.029}}",TCMA-1a1e2e67-7688-44d3-bfa0-5308d9f45109,https://openaccess-cdn.clevelandart.org/2020.118/2020.118_full.tif,TCMA-1833,"Edouard Vuillard (French, 1868–1940)"
Monk Mending Clothes in the Morning Sun (Chōyō Hotetsuzu),1350,1350,hanging scroll; ink on paper,Painting,"{'image': {'height': 0.843, 'width': 0.352}, 'overall': {'height': 1.685, 'width': 0.477}, 'with knobs': {'height': 1.685, 'width': 0.52}}",TCMA-ab90d5d6-267c-4832-9ed4-06a45a124c3c,https://openaccess-cdn.clevelandart.org/1962.163/1962.163_full.tif,,
Oval portrait of a woman in a Chaghtai hat,1735,1755,Gum tempera and gold on paper,Painting,"{'overall': {'height': 0.095, 'width': 0.074}}",TCMA-a348df7f-2fbe-4df2-ba27-faebf2256d98,https://openaccess-cdn.clevelandart.org/1920.1967/1920.1967_full.tif,,
Paintings after Ancient Masters: Chrysanthemum and Rock,1598,1652,"album leaf, ink and color on silk",Painting,"{'painting only': {'height': 0.246, 'width': 0.228}, 'overall': {'height': 0.302, 'width': 0.267}}",TCMA-ba7a4182-9b58-4986-8423-bf286c005479,https://openaccess-cdn.clevelandart.org/1979.27.1.9/1979.27.1.9_full.tif,TCMA-6274,"Chen Hongshou (Chinese, 1598/99–1652)"
Study of a Reclining Nude,1836,1846,oil on fabric,Painting,"{'unframed': {'height': 0.725, 'width': 0.92}}",TCMA-a5e88954-4790-4f7f-a0ee-2201da712482,https://openaccess-cdn.clevelandart.org/1939.63/1939.63_full.tif,TCMA-1635,"Isidore Pils (French, 1813/15–1875)"
"Battle between Manuchihr and Tur, from a Shah-nama (Book of Kings) of Firdausi (Persian, c. 934–1020)",1605,1615,"Gum tempera, ink, and gold on paper",Painting,"{'image': {'height': 0.124, 'width': 0.11}, 'overall': {'height': 0.346, 'width': 0.229}}",TCMA-b26db8e1-d98b-4c26-9fd5-84771855cc17,https://openaccess-cdn.clevelandart.org/1945.171/1945.171_full.tif,,
Plum Blossoms and Peonies,1741,1741,"handscroll, ink on paper",Painting,"{'image': {'height': 0.26, 'width': 0.962}, 'overall': {'height': 0.289, 'width': 5.347}}",TCMA-75421fcb-0bc6-425c-825f-51fe2b049f02,https://openaccess-cdn.clevelandart.org/1980.13/1980.13_full.tif,TCMA-31358,"Gao Fenghan (Chinese, 1683–1749)"
"Sakhi Persuades Radha to Meet Krishna, from a Gita Govinda (Song of the Cowherd) of Jayadeva",1815,1830,gum tempera and gold on paper,Painting,"{'overall': {'height': 0.241, 'width': 0.321}, 'with borders': {'height': 0.254, 'width': 0.303}}",TCMA-9a3acd4e-2102-4e91-a7bb-576e3e9bffea,https://openaccess-cdn.clevelandart.org/1989.334/1989.334_full.tif,TCMA-438723,"Purkhu (Indian, 1750–1860)"
Ivy Lane,1720,1757,six-panel folding screen; ink and color on gilded paper,Painting,"{'image': {'height': 1.331, 'width': 2.676}, 'overall': {'height': 1.365, 'width': 2.71}, 'closed': {'height': 1.356, 'width': 0.463, 'depth': 0.11}, 'panel': {'height': 1.331, 'width': 0.446}}",TCMA-fa9ece02-dcfc-4b44-a8d6-ca11a80fea52,https://openaccess-cdn.clevelandart.org/1954.127/1954.127_full.tif,TCMA-6026,"Fukae Roshū (Japanese, 1699–1757)"
View of the Gulf of Pozzuoli from Solfatara,1803,1803,oil on fabric,Painting,"{'framed': {'height': 1.46, 'width': 1.9, 'depth': 0.14}, 'unframed': {'height': 1.19, 'width': 1.665}}",TCMA-5573e7d1-21a4-457a-bf34-73f3a2a63f57,https://openaccess-cdn.clevelandart.org/1983.14/1983.14_full.tif,TCMA-2962,"Philipp Hackert (German, 1737–1807)"
Count Demetrius de Palatiano in Suliot Costume,1800,1863,oil on fabric,Painting,"{'unframed': {'height': 0.407, 'width': 0.332}}",TCMA-a9d5ba2e-f3ba-4417-b7ad-0f89af70b08c,https://openaccess-cdn.clevelandart.org/1973.33/1973.33_full.tif,TCMA-1658,"Eugène Delacroix (French, 1798–1863)"
"Two nuns teaching lay women, colophon page of folio 167 (recto) from a Kalpa-sutra and Story of Kalakacharya",1278,1278,Gum tempera and ink on palm leaf,Painting,"{'overall': {'height': 0.054, 'width': 0.321}}",TCMA-9ee805e1-6db3-4d75-bf45-0cfaf79b1ac2,https://openaccess-cdn.clevelandart.org/1971.126.a/1971.126.a_full.tif,,
Paintings after Ancient Masters: Laozi Riding an Ox,1598,1652,"album leaf, ink and color on silk",Painting,"{'painting only': {'height': 0.243, 'width': 0.226}, 'overall': {'height': 0.302, 'width': 0.267}}",TCMA-6c01c06b-685f-4a35-9eaf-05699ab013c0,https://openaccess-cdn.clevelandart.org/1979.27.1.2/1979.27.1.2_full.tif,TCMA-6274,"Chen Hongshou (Chinese, 1598/99–1652)"
Autumn Evening with Full Moon on Musashino Plain,1600,1625,"Pair of six-fold screens; ink, color, and gold and silver foil on gilded paper",Painting,"{'overall': {'height': 1.702, 'width': 3.467}}",TCMA-0c4f2342-8225-4773-8032-859cf048191e,https://openaccess-cdn.clevelandart.org/2000.4/2000.4_full.tif,,
"Shah Jahan holding a spinel and a long Deccan sword, from the Late Shah Jahan Album",1648,1658,Gum tempera and gold on paper,Painting,"{'page': {'height': 0.367, 'width': 0.254}, 'painting only': {'height': 0.229, 'width': 0.144}}",TCMA-7f8acf47-52bc-48bc-867d-a95f8a548e1e,https://openaccess-cdn.clevelandart.org/2013.328/2013.328_full.tif,TCMA-16934,"Hashim (Indian, active 1598-c.1650)"
Descent of the Nine Luminaries and the Seven Stars at Kasuga,1336,1392,"Hanging scroll; ink, color, gold and cut gold on silk",Painting,"{'mounted': {'height': 1.845, 'width': 0.585}, 'painting only': {'height': 1.06, 'width': 0.42}, 'with knobs': {'height': 1.845, 'width': 0.635}}",TCMA-72191839-8b2e-4ff3-903e-55116cd83bd7,https://openaccess-cdn.clevelandart.org/2015.63/2015.63_full.tif,,
Adoration of the Magi,1642,1642,oil on canvas,Painting,"{'framed': {'height': 3.78, 'width': 2.805, 'depth': 0.105}, 'unframed': {'height': 3.673, 'width': 2.686}}",TCMA-9d496f87-6c9c-47a2-82f9-c26d30368c4d,https://openaccess-cdn.clevelandart.org/1969.132/1969.132_full.tif,TCMA-2279,"Guido Reni (Italian, 1575–1642)"
Landscape of the Four Seasons,1450,1499,One of a pair of six-panel screens; ink and slight color on paper,Painting,"{'overall': {'height': 1.08, 'width': 3.613}, 'painting only': {'height': 0.927, 'width': 3.487}}",TCMA-0da05632-4e1b-4b1f-84ca-a08feecc3e7d,https://openaccess-cdn.clevelandart.org/1976.92.1/1976.92.1_full.tif,TCMA-35871,"Yi Sumun (Korean, b. c. 1404)"
Portrait of an Official,1800,1840,Hanging scroll; ink and color on silk,Painting,"{'framed': {'height': 1.595, 'width': 0.91}, 'painting only': {'height': 1.477, 'width': 0.764}, 'with borders': {'height': 1.563, 'width': 0.865}, 'overall': {'height': 2.189, 'width': 0.896}, 'overall with knobs and cord': {'height': 2.219, 'width': 0.969}}",TCMA-927cf99f-9d7a-44dd-9149-d2bad8058f84,https://openaccess-cdn.clevelandart.org/1999.45/1999.45_full.tif,,
"Scholar Reclining and Watching Rising Clouds, Poem by Wang Wei",1251,1261,Album leaf; ink on silk,Painting,"{'image': {'height': 0.251, 'width': 0.253}, 'with mat': {'height': 0.333, 'width': 0.405}, 'album, opened': {'height': 0.665, 'width': 0.405}}",TCMA-78c9611b-7d3b-4c61-a69f-e8a75d5d2d6f,https://openaccess-cdn.clevelandart.org/1961.421.1/1961.421.1_full.tif,TCMA-6218,"Ma Lin (Chinese, c. 1185–after 1260)"
"Pontifical Ceremony in SS. Giovanni e Paolo, Venice, 1782",1778,1788,oil on canvas,Painting,"{'framed': {'height': 0.692, 'width': 0.87, 'depth': 0.114}, 'unframed': {'height': 0.514, 'width': 0.688}}",TCMA-06cccd80-bbe2-4ae5-8e9f-b6b2fd4e2d9f,https://openaccess-cdn.clevelandart.org/1949.187.2/1949.187.2_full.tif,TCMA-1201,"Francesco Guardi (Italian, 1712–1793)"
"The hunter throws away the baby parrots, who pretend to be dead, and captures the mother, from a Tuti-nama (Tales of a Parrot): Fifth Night",1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.2, 'width': 0.144}, 'painting only': {'height': 0.106, 'width': 0.102}}",TCMA-949bab78-ef8e-412b-b802-1cf99bea306b,https://openaccess-cdn.clevelandart.org/1962.279.35.a/1962.279.35.a_full.tif,TCMA-6362,"Basavana (Indian, active c. 1560–1600)"
Scenes from the Tales of Ise,1625,1675,"Pair of six-panel folding screens; ink, color, and gold on gilded paper",Painting,"{'overall': {'height': 1.093, 'width': 2.589}, 'painting only': {'height': 0.952, 'width': 2.76}}",TCMA-c4d2d734-1f81-4777-a3a2-d946bbad501c,https://openaccess-cdn.clevelandart.org/1969.127/1969.127_full.tif,,
Dog with pups,1775,1785,Gum tempera and ink on paper,Painting,"{'image': {'height': 0.22, 'width': 0.165}, 'overall': {'height': 0.187, 'width': 0.25}}",TCMA-13fa36dd-a72f-42cf-80ba-53e966f5a36f,https://openaccess-cdn.clevelandart.org/1969.77/1969.77_full.tif,,
Girls Spraying Each Other at Holi,1635,1655,"Gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.19, 'width': 0.125}}",TCMA-1cccd1b3-193a-42a9-a4d0-1305650ca0c5,https://openaccess-cdn.clevelandart.org/1971.83/1971.83_full.tif,,
Bird on a Flowering Branch,1100,1199,"album leaf mounted as a hanging scroll, ink and color on silk",Painting,"{'painting': {'height': 0.238, 'width': 0.245}, 'overall': {'height': 1.17, 'width': 0.417}, 'overall with knobs': {'width': 0.465}}",TCMA-846748bf-511f-48f8-8208-bc0113679536,https://openaccess-cdn.clevelandart.org/1985.371/1985.371_full.tif,,
Listening to the Wind in the Pines,1420,1481,hanging scroll; ink on paper,Painting,"{'painting only': {'height': 0.768, 'width': 0.32}, 'including mounting': {'height': 1.537, 'width': 0.381}}",TCMA-19f77b35-44e4-47ae-a671-e8988dc7d052,https://openaccess-cdn.clevelandart.org/1985.89/1985.89_full.tif,TCMA-282172,"Ikkyū Sōjun (Japanese, 1394–1481)"
Tiger Hunt of Ram Singh II,1825,1845,"Gum tempera, ink, and gold on paper",Painting,"{'painting': {'height': 0.253, 'width': 0.491}, 'with mat': {'height': 0.406, 'width': 0.532}}",TCMA-d927f81f-068e-4b42-befb-9268c30f6b8a,https://openaccess-cdn.clevelandart.org/1991.168/1991.168_full.tif,,
Eighteen Views of Huzhou,1583,1593,Album of eighteen leaves; ink and color on silk,Painting,"{'each leaf': {'height': 0.264, 'width': 0.284}}",TCMA-18e205cf-42fb-4729-89fa-3baa6bf514ca,https://openaccess-cdn.clevelandart.org/1998.78/1998.78_full.tif,TCMA-22954,"Song Xu (Chinese, 1525-c. 1606)"
The Peaceable Kingdom,1816,1818,oil on canvas,Painting,"{'unframed': {'height': 0.476, 'width': 0.597}}",TCMA-e0278e37-d7f4-484c-832b-c8441e20b483,https://openaccess-cdn.clevelandart.org/1945.38/1945.38_full.tif,TCMA-2593,"Edward Hicks (American, 1780–1849)"
Pair of Panels from a Triptych: The Archangel Michael and St. Anthony Abbot,1458,1458,tempera on wood panel,Painting,"{'framed': {'height': 0.94, 'width': 0.4, 'depth': 0.065}, 'unframed': {'height': 0.813, 'width': 0.298, 'depth': 0.03}}",TCMA-9ea5862d-26e5-4d2f-9cda-1e5d6e1101af,https://openaccess-cdn.clevelandart.org/1964.150/1964.150_full.tif,TCMA-2197,"Filippo Lippi (Italian, c. 1406–1469)"
A Musical Company,1663,1673,oil on canvas,Painting,"{'framed': {'height': 0.73, 'width': 0.645, 'depth': 0.055}, 'unframed': {'height': 0.585, 'width': 0.489}}",TCMA-58218743-a7d1-4d3b-a7ff-58a86c0f785d,https://openaccess-cdn.clevelandart.org/1991.23/1991.23_full.tif,TCMA-2873,"Jacob Ochtervelt (Dutch, 1634–1682)"
"Rama and Lakshmana Fighting Ravana, from a Dashavatara (Ten Incarnations [of Vishnu]) series",1745,1775,Gum tempera and gold on paper,Painting,"{'painting': {'height': 0.212, 'width': 0.158}, 'overall': {'height': 0.268, 'width': 0.194}}",TCMA-33742469-668a-4db2-aca2-85355f9bcd98,https://openaccess-cdn.clevelandart.org/1953.357/1953.357_full.tif,,
"The monkey slain, his blood to be used as medicine for the ailing prince he has bitten, from a Tuti-nama (Tales of a Parrot): Fifth Night",1555,1565,"gum tempera, ink, and gold on paper",Painting,"{'overall': {'height': 0.203, 'width': 0.14}, 'painting only': {'height': 0.103, 'width': 0.106}}",TCMA-f6326ed0-3715-488c-9f95-65d799ebdf32,https://openaccess-cdn.clevelandart.org/1962.279.33.b/1962.279.33.b_full.tif,TCMA-286640,"Basawan​ (Indian, active mid-1500s)"
Drawing of an Elephant,1695,1705,ink on paper,Painting,"{'image': {'height': 0.128, 'width': 0.181}, 'overall': {'height': 0.2, 'width': 0.253}}",TCMA-3b8c9941-15d6-450f-a5a0-3b9001ae637b,https://openaccess-cdn.clevelandart.org/1969.65/1969.65_full.tif,,
